page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day
316982,0,61205,42,190,17.1809369951535,7,28.5742446210718,0,159,7.05169628432956,2,7,7,0,7,7,6,20,103,0,24,thursday,thursday
1231,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,44,107,1,0,24,friday,sunday
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,0,0,0,0,0,62,53,5,0,24,thursday,sunday
656085,0,62122,39,165,30.0246913580247,17,38.0370650862812,0,142,11.2283950617284,2,24,2,22,22,-20,47,17,21,0,24,sunday,tuesday
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,1,0,1,1,-1,30,937,12,0,24,tuesday,wednesday
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,6,5,1,6,4,38,269,4,0,24,friday,sunday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,19,4,6,15,-2,51,22,5,0,24,sunday,tuesday
1501468,0,50185,8,1175,132.468085106383,88.5,157.993394834173,0,1091,49.6510638297872,16,96,2,12,87,-10,57,7,72,0,24,monday,wednesday
4024,0,0,16,6,0.68421052631579,0,1.05892853389131,0,2,0.305263157894737,0,1,0,1,1,-1,38,34,1,0,24,monday,wednesday
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,3,2,1,2,1,32,882,71,0,24,sunday,tuesday
55157,1029,2727,35,38,1.72556390977444,1,4.08415522845619,0,31,0.789473684210526,0,1,0,1,0,-1,67,22,5,0,24,wednesday,saturday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,3,0,3,3,-3,31,37,3,0,24,friday,sunday
70695,0,7237,18,371,29.7434679334917,12,47.2581804186005,0,150,10.7814726840855,2,10,1,9,9,-8,44,0,1,0,24,sunday,tuesday
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,14,0,11,14,-11,49,17,263,0,24,thursday,saturday
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,53,14,39,40,-25,47,239,31,0,24,monday,wednesday
3337470,27805,11736,40,230,9.60686015831135,3,21.8307487004485,0,183,3.95646437994723,0,4,4,0,4,4,9,151,426,0,24,saturday,sunday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,65,4,17,59,-13,57,202,43,0,24,thursday,sunday
101246,0,4086,24,152,13.3144876325088,9,18.3203733548515,0,120,5.64664310954064,2,8,8,0,8,8,20,211,1,0,24,monday,tuesday
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,97,97,0,97,97,2,170,1,0,24,tuesday,wednesday
700738,0,1600,34,64,5.67064439140811,2,10.5251771028036,0,55,2.10501193317422,0,2,2,0,2,2,6,372,2,0,24,monday,tuesday
176923,0,4211,51,19,1.976,1,3.15712274072454,0,10,0.728,0,1,1,0,1,1,25,0,1,0,24,sunday,monday
99033,414,1053,32,196,6.92703150912106,2,16.0447544362451,0,178,2.90215588723051,0,7,0,1,7,-1,55,0,2,0,24,thursday,saturday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,6,1,3,5,-2,50,122,34,0,24,tuesday,thursday
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,0,0,0,0,0,0,163,2,0,24,friday,friday
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,13,13,0,13,13,21,157,28,0,24,saturday,sunday
6109,257,1,13,33,2.63846153846154,0,5.65957846507731,0,20,1.1,0,9,9,0,9,9,23,224,11,0,24,wednesday,thursday
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,7,7,0,7,7,24,89,2,0,24,monday,tuesday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,31,1,20,30,-19,50,852,50,0,24,saturday,monday
1426027,0,8025,1,216,9.51578947368421,2,28.1757877236896,0,173,3.5578947368421,0,0,0,0,0,0,5,27,2,0,24,monday,monday
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,8,0,3,5,-3,69,145,97,0,24,sunday,wednesday
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,6,4,2,6,2,29,12,11,0,19,wednesday,thursday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,399,399,0,399,399,2,212,1146,0,24,thursday,thursday
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,8,8,0,8,8,16,155,14,0,24,sunday,monday
15064,0,0,5,8,0.935483870967742,0,1.54784936899386,0,6,0.393548387096774,0,1,0,1,1,-1,34,4,13,0,24,thursday,friday
165002,0,25302,36,638,64.7284234752589,32,86.1601254224918,0,507,27.6559263521289,7,12,12,0,12,12,7,503,81,0,24,monday,tuesday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,5,3,2,5,1,27,0,6,0,24,tuesday,wednesday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,57,2,55,55,-53,41,183,34,0,24,sunday,tuesday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,294,3,31,269,-28,67,85,109,0,24,saturday,tuesday
1425417,185,84153,18,770,99.9076923076923,74.5,109.221260691233,0,610,36.4192307692308,12.5,55,4,12,51,-8,58,15,5,0,24,tuesday,thursday
35508,0,795,38,8,1.60180995475113,1,1.96226768347755,0,8,0.457013574660633,0,0,0,0,0,0,46,69,1,0,24,monday,wednesday
165002,0,25302,36,638,64.7284234752589,32,86.1601254224918,0,507,27.6559263521289,7,8,5,3,7,2,27,562,3,0,24,tuesday,wednesday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,15,4,10,11,-6,49,52,86,0,24,wednesday,friday
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,3,3,0,3,3,5,216,2,0,24,sunday,monday
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,0,0,0,0,0,3,152,1,0,24,friday,friday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,6,1,5,6,-4,44,175,3,0,24,saturday,monday
273093,0,17964,38,579,60.7025089605735,28,93.2192910843257,0,234,18.7956989247312,5,35,2,7,29,-5,63,69,2,0,24,sunday,wednesday
1449985,0,81715,8,1260,569.659574468085,422,369.907997566488,8,1111,244.085106382979,120,397,62,335,384,-273,35,0,87,0,4,wednesday,thursday
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,0,0,0,0,0,25,279,1,0,24,friday,saturday
3182,0,391,24,6,1.50980392156863,1,1.86160956100673,0,6,0.96078431372549,0,1,0,1,1,-1,62,187,1,0,24,thursday,sunday
1596968,0,127465,18,1372,322.117647058824,236.5,309.900151349154,0,1096,92.8529411764706,29,252,252,0,252,252,22,56,102,0,24,tuesday,wednesday
2549867,186370,177095,9,1041,227.413194444444,175,197.213274903412,0,942,79.1736111111111,18,163,163,0,163,163,6,40,339,0,24,wednesday,wednesday
114303,0,41419,24,1238,80.431906614786,52,134.684745876626,0,1123,36.4280155642023,8,1,1,0,1,1,32,178,1,0,18,tuesday,thursday
1947129,7,242852,18,632,139.333333333333,105,114.879737139184,0,421,59.7364341085271,35.5,214,92,122,201,-30,30,127,1334,0,24,monday,wednesday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,27,1,26,26,-25,38,216,263,0,24,thursday,saturday
297702,148,488,55,164,5.79537366548043,3,12.2442133889923,0,135,2.2135231316726,0,0,0,0,0,0,25,67,1,0,24,thursday,friday
109149,0,14041,24,410,107.195652173913,74,100.216747616531,0,384,42.4347826086957,12,284,106,178,272,-72,29,33,82,0,24,wednesday,thursday
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,138,138,0,138,138,20,723,213,0,24,thursday,friday
9102550,35,194202,9,1850,443.369426751592,373,380.521052199727,0,1459,174.554140127389,66,317,317,0,317,317,11,107,586,0,24,thursday,friday
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,3,0,3,3,-3,26,32,1,0,24,thursday,friday
1408791,158,172,23,64,7.96498054474708,4,11.0560448499161,0,55,3.21011673151751,0,15,15,0,15,15,8,71,11,0,24,sunday,monday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,120,34,86,109,-52,34,23,58,0,24,sunday,monday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,25,5,20,22,-15,39,97,147,0,24,friday,sunday
192885,1,2647,24,87,16.4342857142857,14,12.868047016296,0,70,6.35047619047619,2,9,0,9,9,-9,45,360,41,0,24,saturday,monday
513160,0,73487,42,1448,123.635738831615,30.5,226.665916627394,0,1140,50.4965635738832,9,19,4,15,17,-11,41,99,65,0,24,saturday,monday
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,50,4,5,44,-1,58,54,117,0,24,friday,monday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,8,283,2,0,24,saturday,saturday
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,40,4,11,30,-7,59,400,30,0,24,thursday,saturday
36734,0,4,14,16,1.80603448275862,1,3.30116982382117,0,9,0.469827586206897,0,0,0,0,0,0,72,176,3,0,24,friday,monday
22042113,0,1207173,9,302,65.0974358974359,51,52.6343530560651,0,177,21.7641025641026,8,99,9,90,96,-81,41,150,70,0,24,monday,wednesday
15064,0,0,5,8,0.935483870967742,0,1.54784936899386,0,6,0.393548387096774,0,0,0,0,0,0,48,0,15,0,24,friday,sunday
1013,0,1,85,16,2.22429906542056,1,3.48912438796212,0,7,0.635514018691589,0,0,0,0,0,0,37,271,2,0,24,sunday,tuesday
1977515,27412,92370,9,1339,255.199324324324,201,254.388012582137,0,964,98.5608108108108,18.5,426,5,46,399,-41,68,105,3829,0,24,sunday,wednesday
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,26,6,20,24,-14,31,91,99,0,24,sunday,tuesday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,0,0,0,0,0,62,69,1,0,24,saturday,tuesday
6860,2625,35,30,41,2.12432432432432,1,4.11860678394523,0,22,0.821621621621622,0,0,0,0,0,0,24,0,2,0,24,saturday,sunday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,175,17,158,160,-141,45,82,739,0,24,friday,sunday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,7,7,0,7,7,7,0,2,0,24,wednesday,wednesday
96918,100,4495,8,286,15.7155963302752,8,32.8554684289259,0,114,5.59327217125382,1,12,12,0,12,12,20,44,1,0,24,friday,saturday
1947129,7,242852,18,632,139.333333333333,105,114.879737139184,0,421,59.7364341085271,35.5,210,7,31,182,-24,71,129,1195,0,24,monday,thursday
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,65,7,58,65,-51,28,148,20,0,24,saturday,monday
2035731,0,6523,14,184,24.8720379146919,12,38.3757640381941,0,150,9.80094786729858,1,38,18,20,34,-2,34,0,29,0,24,thursday,friday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,5,5,0,5,5,5,59,190,0,24,friday,friday
2075758,57,17605,9,643,51.7755102040816,28,103.840392696445,0,354,16.3877551020408,5,39,1,30,38,-29,50,326,18,0,24,thursday,saturday
58626,226,674,35,19,4.31147540983607,3,4.70626016157328,0,12,1.59836065573771,1,0,0,0,0,0,71,31,1,0,24,sunday,wednesday
421482,0,77336,18,665,156.157608695652,118.5,138.528690117196,0,394,58.5760869565217,25,30,2,9,27,-7,59,317,66,0,24,thursday,sunday
66311,600,442,75,6,0.818181818181818,1,1.14692065865307,0,5,0.257575757575758,0,3,0,0,3,0,63,52,15,0,24,tuesday,friday
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,8,5,3,8,2,25,124,1,0,24,monday,tuesday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,171,171,0,171,171,15,485,39,0,24,sunday,monday
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,2,2,0,2,2,16,120,1,0,24,thursday,friday
5861927,0,29355,22,819,33.5317725752508,2,129.23953607993,0,723,18.5852842809365,0,1,1,0,1,1,24,207,2,0,24,wednesday,thursday
3150,0,5,80,88,3.13991769547325,0,9.23788112771817,0,88,1.24279835390947,0,0,0,0,0,0,6,246,13,0,24,wednesday,wednesday
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,14,8,6,14,2,28,336,11,0,24,sunday,monday
43776,0,42,36,32,9.82051282051282,6,9.48918897637321,0,18,3.94871794871795,2,3,1,2,3,-1,38,0,1,0,24,tuesday,thursday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,0,0,0,0,0,0,68,37,0,24,saturday,saturday
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,27,27,0,27,27,14,260,81,0,24,saturday,sunday
55975,53564,774,50,165,32.1779359430605,7,45.4439979634254,0,146,13.270462633452,1,2,2,0,2,2,25,128,1,0,24,monday,tuesday
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,64,3,61,61,-58,48,143,17,0,24,monday,wednesday
17365,0,3447,36,79,3.21637426900585,1,8.39207163853113,0,29,1.23099415204678,0,0,0,0,0,0,28,4562,1,0,18,wednesday,thursday
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,14,3,11,13,-8,33,521,4,0,24,thursday,saturday
55520,0,13,26,226,5.61020408163265,1,19.3327758588189,0,205,2.41020408163265,0,9,0,2,9,-2,58,35,2,0,24,friday,sunday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,13,0,4,13,-4,59,593,2,0,24,monday,wednesday
57889,0,10836,18,781,27.4097995545657,17,51.7222881674652,0,370,9.60133630289532,2,16,16,0,16,16,9,258,1,0,24,monday,tuesday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,1,1,0,1,1,4,103,66,0,24,wednesday,wednesday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,13,0,3,13,-3,61,1925,4,0,24,thursday,sunday
73349,0,1484,18,78,12.4539877300613,9,12.8458068659255,0,53,5.15644171779141,2,26,1,2,23,-1,72,5,2,0,24,sunday,wednesday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,18,14,4,9,10,28,110,3,0,24,sunday,monday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,1,1,0,1,1,2,75,6,0,24,tuesday,tuesday
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,0,0,0,0,0,8,113,1,0,24,tuesday,tuesday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,16,16,0,16,16,12,155,13,0,24,friday,friday
3337470,27805,11736,40,230,9.60686015831135,3,21.8307487004485,0,183,3.95646437994723,0,7,7,0,7,7,2,204,2,0,24,thursday,thursday
73349,0,1484,18,78,12.4539877300613,9,12.8458068659255,0,53,5.15644171779141,2,10,1,7,8,-6,49,0,1,0,24,monday,wednesday
6292,0,114,24,12,1.67692307692308,0,2.78240456223192,0,7,0.523076923076923,0,7,2,5,6,-3,44,155,67,0,24,wednesday,thursday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,544,9,69,485,-60,70,171,1677,0,24,friday,monday
99033,414,1053,32,196,6.92703150912106,2,16.0447544362451,0,178,2.90215588723051,0,1,1,0,1,1,1,313,32,0,24,monday,monday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,527,187,340,526,-153,29,84,105,0,24,sunday,monday
73349,0,1484,18,78,12.4539877300613,9,12.8458068659255,0,53,5.15644171779141,2,8,0,1,7,-1,63,75,1,0,24,saturday,tuesday
8189,523,33,23,1,0.090909090909091,0,0.287479787288034,0,1,0.034965034965035,0,0,0,0,0,0,18,0,1,0,24,wednesday,thursday
3995273,0,297147,4,2004,632.820846905537,500,437.277888324488,0,1592,239.501628664495,107,1256,53,173,1076,-120,63,14,604,0,24,monday,thursday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,4,4,0,4,4,13,0,1,0,24,thursday,friday
1013,0,1,85,16,2.22429906542056,1,3.48912438796212,0,7,0.635514018691589,0,1,0,1,1,-1,29,319,3,0,24,tuesday,thursday
135564,157,23,55,12,0.796610169491525,0,2.17676218126714,0,10,0.322033898305085,0,0,0,0,0,0,18,5,1,0,24,wednesday,thursday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,5,1,4,5,-3,40,76,28,0,24,monday,tuesday
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,20,1,2,18,-1,67,61,5,0,24,monday,thursday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,30,13,17,25,-4,35,123,223,0,24,saturday,sunday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,0,0,0,0,0,27,0,1,0,24,thursday,friday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,154,9,29,138,-20,54,88,3,0,24,thursday,saturday
126533,0,6799,36,37,5.46491228070175,2,7.85077918198157,0,32,1.96491228070175,1,5,1,4,5,-3,27,0,13,0,24,saturday,sunday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,3,3,0,3,3,14,119,2,0,24,tuesday,wednesday
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,89,3,22,86,-19,57,102,31,0,24,sunday,wednesday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,13,0,2,13,-2,54,230,4,0,24,tuesday,thursday
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,14,3,11,14,-8,33,0,1,0,24,friday,sunday
1670,0,8,13,5,0.293838862559242,0,0.831209905910663,0,5,0.109004739336493,0,0,0,0,0,0,26,74,1,0,24,sunday,monday
86582,0,175,4,124,6.20748299319728,2,15.5125956653592,0,38,1.80952380952381,0,3,3,0,3,3,1,40,63,0,24,monday,monday
1977515,27412,92370,9,1339,255.199324324324,201,254.388012582137,0,964,98.5608108108108,18.5,105,0,18,103,-18,54,156,202,0,24,sunday,wednesday
338997,0,128,16,61,8.78758169934641,5,10.4969950275942,0,47,3.38562091503268,1,4,2,2,2,0,29,0,1,0,24,friday,saturday
81756,0,2947,36,208,19.3184357541899,11,26.2555500024856,0,174,8.03631284916201,2,2,2,0,2,2,1,0,1,0,24,monday,monday
14435206,0,67363,14,1,0.07741935483871,0,0.267255679705909,0,1,0.032258064516129,0,0,0,0,0,0,71,173,1,0,24,monday,thursday
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,2,0,0,2,0,64,11,1,0,24,wednesday,saturday
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,106,15,91,104,-76,37,182,39,0,24,tuesday,thursday
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,4,1,3,3,-2,45,114,1,0,24,saturday,monday
3995273,0,297147,4,2004,632.820846905537,500,437.277888324488,0,1592,239.501628664495,107,324,101,223,286,-122,33,38,451,0,24,wednesday,thursday
1226763,0,670993,8,843,336.5,282.5,297.134228926928,0,535,117.583333333333,55.5,280,78,202,269,-124,34,127,19,0,23,tuesday,thursday
88853,0,3169,2,29,6.46653543307087,5,5.43472922026143,0,25,2.41732283464567,1,13,13,0,13,13,16,38,1,0,24,sunday,monday
90442,0,6802,24,307,39.9163179916318,24,51.6255558637578,0,292,13.3891213389121,4,28,0,1,27,-1,68,95,5,0,24,tuesday,friday
1433518,25951,101466,9,984,147.768224299065,101,162.955835194539,0,693,46.8355140186916,19,219,219,0,219,219,8,166,136,0,24,tuesday,wednesday
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,14,4,10,14,-6,30,146,1,0,24,thursday,saturday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,48,5,43,43,-38,45,8,347,0,24,saturday,monday
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,71,3,14,61,-11,68,11,554,0,24,sunday,wednesday
175464,0,52814,8,547,146.717647058824,78,144.312048477042,0,427,70.3176470588235,19,3,3,0,3,3,13,144,2,0,24,tuesday,wednesday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,18,4,3,14,1,60,170,35,0,24,friday,monday
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,59,231,11,0,24,wednesday,saturday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,4,1,0,3,1,55,0,28,0,24,saturday,monday
15064,0,0,5,8,0.935483870967742,0,1.54784936899386,0,6,0.393548387096774,0,2,1,1,2,0,42,0,34,0,24,monday,wednesday
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,100,3,13,85,-10,65,277,255,0,24,wednesday,saturday
269481,0,4381,38,4,0.533718689788054,0,0.856978519513151,0,3,0.204238921001927,0,1,0,1,1,-1,38,68,17,0,24,saturday,sunday
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,47,47,0,47,47,16,143,27,0,24,thursday,friday
10145,6,15,19,2,0.295180722891566,0,0.540727670017329,0,1,0.090361445783133,0,0,0,0,0,0,5,39,16,0,24,thursday,thursday
2411555,0,61797,9,560,103.860465116279,78,107.011970944213,0,325,39.6511627906977,12.5,29,3,10,23,-7,60,119,207,0,24,friday,monday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,82,1,7,74,-6,72,0,177,0,24,tuesday,friday
579725,0,91788,24,454,124.6625,108,95.4840663518439,0,346,48.7625,25.5,14,14,0,14,14,21,6,46,0,24,saturday,sunday
176923,0,4211,51,19,1.976,1,3.15712274072454,0,10,0.728,0,1,1,0,1,1,26,41,5,0,24,wednesday,thursday
326835,0,92354,18,626,86.3866666666667,55,102.019618156945,0,431,37.8986666666667,9,131,13,118,125,-105,41,107,44,0,24,monday,wednesday
25247,393,6182,24,127,19.4282051282051,15,17.8011444276002,0,110,8.28461538461539,3,12,8,4,12,4,29,101,21,0,24,sunday,monday
6739,0,0,16,3,0.366666666666667,0,0.706320670013903,0,2,0.1,0,2,2,0,2,2,12,29,2,0,24,friday,saturday
189,0,4,4,2,0.361111111111111,0,0.50841681160342,0,2,0.166666666666667,0,0,0,0,0,0,39,411,1,0,24,tuesday,thursday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,28,0,2,26,-2,69,49,4,0,24,saturday,tuesday
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,3,3,0,3,3,7,84,2,0,24,thursday,friday
3739454,30262,29943,9,1647,125.266666666667,28,244.89930810664,0,1529,52.6311111111111,6,5,1,4,5,-3,30,98,14,0,24,tuesday,wednesday
1810381,0,173143,42,1694,549.157894736842,431,425.121810798529,0,1444,386.631578947368,310,0,0,0,0,0,0,178,29,0,24,tuesday,tuesday
209979,20,185,46,4,0.5625,0,0.85700982667835,0,3,0.190406976744186,0,0,0,0,0,0,30,0,31,0,24,tuesday,thursday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,206,2,112,201,-110,50,152,429,0,24,friday,monday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,20,1,19,19,-18,42,99,33,0,24,monday,wednesday
2549867,186370,177095,9,1041,227.413194444444,175,197.213274903412,0,942,79.1736111111111,18,59,8,51,51,-43,48,130,51,0,24,wednesday,friday
454393,0,66403,96,175,12.6560693641619,3,24.3442360185048,0,175,6.50578034682081,1,2,2,0,2,2,10,14,3,0,24,sunday,sunday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,4,0,4,4,-4,32,0,76,0,24,friday,sunday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,194,2,192,192,-190,48,88,83,0,24,friday,sunday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,20,20,0,20,20,15,76,304,0,24,thursday,friday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,18,6,8,4,-2,70,153,19,0,24,thursday,sunday
552132,0,27696,24,516,115.840579710145,94.5,105.316585972122,0,337,35.6376811594203,9.5,157,7,150,150,-143,46,104,12,0,24,wednesday,friday
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,0,0,0,0,0,70,102,1,0,24,thursday,sunday
8471,1476,5,30,5,0.335664335664336,0,0.738019045218806,0,3,0.125874125874126,0,0,0,0,0,0,61,56,1,0,24,saturday,tuesday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,18,0,2,16,-2,62,38,44,0,24,sunday,tuesday
2239009,51619,87722,9,857,96.7084432717678,47,139.638491822163,0,793,34.5738786279683,5,47,47,0,47,47,13,141,44,0,24,thursday,friday
579725,0,91788,24,454,124.6625,108,95.4840663518439,0,346,48.7625,25.5,135,135,0,135,135,18,41,444,0,24,friday,saturday
4541886,83,65283,9,448,76.1439393939394,33,99.5703750343503,0,390,28.8333333333333,8,25,1,4,20,-3,65,369,4,0,24,saturday,tuesday
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,2,2,0,2,2,27,466,1,0,24,sunday,monday
192885,1,2647,24,87,16.4342857142857,14,12.868047016296,0,70,6.35047619047619,2,6,0,2,5,-2,53,97,16,0,24,monday,thursday
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,105,10,46,95,-36,50,53,28,0,24,wednesday,friday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,27,1,5,24,-4,59,68,110,0,24,saturday,tuesday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,72,19,53,71,-34,35,103,54,0,24,saturday,monday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,15,2,2,11,0,67,152,20,0,24,sunday,wednesday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,10,1,6,9,-5,50,405,7,0,24,wednesday,friday
